county_name,state,year,dem_margin,turnout,turnout_vpi,persuasion_vpi,county_vpi,partisanturnout_vpi
Grand Isle County,VT,2012,0.2601,0.7241,0.4389423937622831,1.1517644910375426,1.5907068847998256,0.11416891661756984
Walworth County,SD,2012,-0.4305,0.5766,0.6735144463249142,0.9171419064446563,1.5906563527695705,-0.2899479691428756
Monroe County,FL,2004,0.0047,0.7075,0.46526603027872543,1.1253773329501016,1.5906433632288268,0.0021867503423100097
Franklin County,KY,2008,-0.006,0.648,0.5598403705200096,1.0305325496331557,1.5903729201531653,-0.0033590422231200576
Jackson County,GA,2012,-0.6274,0.531,0.7457864370111249,0.8443569802521891,1.590143417263314,-0.46790641058077975
Stone County,MO,2004,-0.3921,0.6162,0.6100443107629785,0.9793851639550661,1.5894294747180446,-0.23919837425016388
Franklin County,KS,2008,-0.2254,0.6086,0.6221274823634783,0.9671771309051611,1.5893046132686393,-0.140227534524728
Lincoln County,OR,2008,0.2289,0.6659,0.5308184537493734,1.0579611247804757,1.588779578529849,0.12150434406323157
Elmore County,ID,2012,-0.3391,0.4173,0.925357983482524,0.6627563935753212,1.5881143770578452,-0.31378889219892386
Lafayette County,MO,2004,-0.2005,0.6571,0.5444037750525131,1.043413702226669,1.5878174772791822,-0.1091529568980289
Lincoln County,MS,2004,-0.3858,0.5717,0.6799302709061387,0.9077639170536996,1.5876941879598383,-0.26231709851558827
Gunnison County,CO,2004,0.1548,0.7184,0.4470425437589885,1.1406358237729342,1.5876783675319226,0.06920218577389142
Tazewell County,VA,2004,-0.1633,0.4999,0.7939226272318672,0.7934686977708999,1.5873913250027671,-0.12964756502696392
Big Horn County,MT,2016,0.0571,0.4856,0.8164324717629712,0.7708115245254338,1.587243996288405,0.046618294137665654
Coahoma County,MS,2008,0.4428,0.5571,0.7027227497353089,0.88388169712006,1.5866044468553688,0.3111656335827948
Hardee County,FL,2016,-0.4079,0.3751,0.9906204565811492,0.5945761375854721,1.5851965941666213,-0.40407408423945074
Tripp County,SD,2012,-0.434,0.6336,0.5796396451778575,1.0024487693917832,1.5820884145696406,-0.25156360600719013
Redwood County,MN,2004,-0.2204,0.7004,0.47387052355994147,1.1079667311848214,1.5818372547447628,-0.10444106339261111
Bradford County,PA,2012,-0.2458,0.4825,0.8178730596186695,0.762514627249534,1.5803876868682036,-0.20103319805426895
Panola County,MS,2004,-0.0115,0.5329,0.7379379575524521,0.8419258191430352,1.5798637766954873,-0.008486286511853198
Oconto County,WI,2012,-0.0945,0.6738,0.5153090127081359,1.064439534363519,1.5797485470716548,-0.048696701700918846
Iron County,UT,2008,-0.5629,0.5737,0.6729829534715165,0.9055680641804864,1.5785510176520028,-0.3788221045091166
Danville City,VA,2004,0.0019,0.55,0.709854891060717,0.8675499858007689,1.577404876861486,0.0013487242930153623
Leflore County,MS,2004,0.2352,0.495,0.7966347203900281,0.7807233247008665,1.5773580450908946,0.1873684862357346
Williamsburg County,SC,2012,0.3993,0.6249,0.5915320475302993,0.985423368032492,1.5769554155627914,0.2361987465788485
Roseau County,MN,2004,-0.3682,0.6832,0.49946307122706846,1.0769289606097951,1.5763920318368636,-0.1839023028258066
Spink County,SD,2004,-0.2069,0.7342,0.4188459846785621,1.1571923471280332,1.5760383318065954,-0.0866592342299945
Russell County,VA,2012,-0.3691,0.5301,0.740625625260865,0.8353720778345931,1.5759977030954582,-0.27336491828378523
Poweshiek County,IA,2008,0.1175,0.6942,0.4815458399437235,1.0930948903542637,1.574640730297987,0.05658163619338751
Union County,FL,2012,-0.4884,0.44,0.8818521553133698,0.6927740348539664,1.5746261901673362,-0.43069659265504984
Cass County,MO,2016,-0.358,0.6608,0.5340110555583376,1.040196497800345,1.5742075533586828,-0.19117595788988487
Dearborn County,IN,2012,-0.3966,0.5918,0.6423596763909939,0.9314173644699092,1.573777040860903,-0.2547598476566682
Oneida County,WI,2012,-0.0215,0.7374,0.4132012875979842,1.1605440756351737,1.573745363233158,-0.00888382768335666
Creek County,OK,2004,-0.3099,0.5667,0.6812135470223536,0.8909367923765974,1.5721503393989509,-0.21110807822222738
Warren County,NJ,2016,-0.2531,0.5832,0.6551456493499472,0.9167094177670159,1.571855067116963,-0.16581736385047163
Robertson County,TN,2004,-0.2159,0.5656,0.6827257361581365,0.8890144401055426,1.5717401762636791,-0.14740048643654166
Preston County,WV,2016,-0.5537,0.4658,0.8386428486172549,0.7311774125512733,1.5698202611685281,-0.46435654527937403
Panola County,MS,2016,-0.0012,0.5936,0.6369990104453395,0.9303619442843313,1.5673609547296707,-0.0007643988125344073
Elmore County,AL,2004,-0.5434,0.5012,0.7815711109140105,0.785267453529999,1.5668385644440095,-0.4247057416706733
Ransom County,ND,2004,-0.0588,0.5995,0.6273465446512346,0.9392150225445987,1.5665615671958333,-0.036887976825492594
Lincoln County,AR,2004,0.0555,0.3729,0.980807162896626,0.583148116385796,1.563955279282422,0.05443479754076274
Hunterdon County,NJ,2012,-0.1773,0.6781,0.5030892924934577,1.0596845091079394,1.562773801601397,-0.08919773155909005
Washington County,FL,2016,-0.5713,0.5598,0.6878045468679628,0.8747318199793653,1.562536366847328,-0.39294273762566717
Mills County,IA,2012,-0.1897,0.645,0.5545126685542988,1.0075952042362317,1.5621078727905304,-0.10519105322475049
Rogers County,OK,2016,-0.5631,0.5862,0.6461672678041874,0.9154278992134905,1.561595167017678,-0.363856788500538
Harrison County,IA,2012,-0.1269,0.6552,0.5383062010430117,1.0229634061865902,1.561269607229602,-0.0683110569123582
Mason County,MI,2004,-0.1226,0.6611,0.5287300163526129,1.0315495084694923,1.560279524822105,-0.06482230000483033
Grant County,WA,2012,-0.3199,0.43700000000000006,0.8777031605437745,0.6813848091827127,1.5590879697264872,-0.2807772410579535
Yancey County,NC,2012,-0.1372,0.6667,0.5195213790517765,1.039152709718167,1.5586740887699435,-0.07127833320590374
Carbon County,MT,2016,-0.3218,0.6990000000000001,0.46898333760188554,1.0888807686655453,1.5578641062674308,-0.15091883804028675
Douglas County,MN,2012,-0.1542,0.7306,0.4197104188243076,1.1379648558004292,1.5576752746247369,-0.06471934658270824
Brown County,OH,2008,-0.2331,0.6121,0.6040772752508843,0.9531502500291077,1.5572275252799919,-0.14081041286098112
Fayette County,GA,2004,-0.4271,0.7185,0.4382524914975661,1.118865121389577,1.5571176128871431,-0.1871776391186105
Putnam County,OH,2012,-0.511,0.7253,0.4275251866908911,1.128941365544259,1.5564665522351502,-0.21846537039904537
McLean County,IL,2012,-0.1098,0.5476,0.703983016951311,0.8521167153631295,1.5560997323144405,-0.07729733526125394
Island County,WA,2012,0.0442,0.6668,0.518316684954143,1.037465849821765,1.555782534775908,0.02290959747497312
Teller County,CO,2012,-0.3243,0.7190000000000001,0.4371298901306389,1.1186041803855835,1.5557340705162226,-0.1417612233693662
Portage County,WI,2008,0.2792,0.7412,0.4025956405487166,1.1527546006472622,1.5553502411959788,0.11240470284120167
Forest County,PA,2016,-0.4372,0.349,1.0124417962368897,0.542659833198953,1.5551016294358426,-0.4426395533147681
Wibaux County,MT,2008,-0.4153,0.7581,0.3760186345554838,1.1784718099755667,1.5544904445310503,-0.1561605389308924
Macon County,NC,2016,-0.4089,0.6334,0.5694932780345991,0.9840586371105504,1.5535519151451496,-0.2328658013883476
Transylvania County,NC,2016,-0.2217,0.6384,0.5616691961674181,0.991549779323809,1.5532189754912271,-0.1245220607903166
Itasca County,MN,2008,0.1292,0.7057,0.4570791809945523,1.095866989716177,1.5529461707107295,0.059054630184496165
Vermilion Parish,LA,2008,-0.4753,0.6144,0.5987393710201769,0.9539035606944283,1.552642931714605,-0.2845808230458901
Cowley County,KS,2016,-0.3763,0.4457,0.8600966099959823,0.6917031743267543,1.5517997843227367,-0.32365435434148815
Logan County,WV,2016,-0.6274,0.4594,0.8385855642696716,0.712617283934334,1.5512028482040057,-0.5261285830227919
Isanti County,MN,2012,-0.1806,0.7079,0.4530026660731819,1.097992434960019,1.5509951010332008,-0.08181228149281666
Daviess County,KY,2016,-0.3221,0.6044,0.6132252374320389,0.9368639322857963,1.5500891697178354,-0.19751984897685973
Murray County,GA,2008,-0.4528,0.4185,0.9011397915655353,0.6486291726806377,1.549768964246173,-0.40803609762087434
Roberts County,SD,2016,-0.1552,0.5276,0.7314231275019645,0.8169905931223438,1.5484137206243083,-0.1135168693883049
Faribault County,MN,2004,-0.1183,0.7642,0.3646938042565594,1.1817495015868578,1.5464433058434173,-0.043143277043550976
Powhatan County,VA,2012,-0.4581,0.6949,0.4711061759264082,1.0728947310044723,1.5440009069308804,-0.2158137391918876
Marion County,MS,2008,-0.3145,0.7048,0.45582468293947065,1.0881246100995436,1.5439492930390144,-0.14335686278446352
Routt County,CO,2012,0.156,0.7165,0.43746199261127,1.105652183640972,1.543114176252242,0.06824407084735812
Gadsden County,FL,2008,0.3896,0.6691,0.5104990781950411,1.0324648921985962,1.5429639703936373,0.19889044086478802
Hampshire  County,MA,2016,0.3988,0.6136,0.5955887630555211,0.9457996289549492,1.5413883920104703,0.2375207987065418
Hawkins County,TN,2004,-0.3343,0.4609,0.8308772560114472,0.7103198344056962,1.5411970904171435,-0.2777622666846268
Elbert County,CO,2016,-0.5364,0.802,0.305036279327897,1.2357681721858869,1.540804451513784,-0.16362146023148394
Iberia County,LA,2016,-0.3144,0.5952,0.623607809341381,0.9168509488250964,1.5404587581664775,-0.1960622952569302
Grand Isle County,VT,2008,0.282,0.7254,0.4229933403375628,1.1174248576120394,1.540418197949602,0.1192841219751927
Roosevelt County,MT,2004,0.1075,0.5867,0.6364620321782708,0.9036549402939988,1.5401169724722696,0.06841966845916411
Beaverhead County,MT,2004,-0.46299999999999997,0.6179,0.5884525591835053,0.9516644132887644,1.5401169724722696,-0.2724535349019629
McCook County,SD,2012,-0.287,0.6324,0.5658564402475358,0.9733922833224563,1.539248723569992,-0.16240079835104276
Dinwiddie County,VA,2012,-0.0239,0.6107,0.5987478228291625,0.9391025120528034,1.5378503348819659,-0.014310072965616984
Walker County,AL,2008,-0.4643,0.5433,0.7023263706330269,0.8353975079449305,1.5377238785779574,-0.3260901338849144
Hamlin County,SD,2012,-0.3158,0.6768,0.4969404155959267,1.040445712713211,1.5373861283091377,-0.15693378324519366
George County,MS,2012,-0.7120000000000001,0.5841,0.6393527252651584,0.8977718279261152,1.5371245531912736,-0.45521914038879285
Cowley County,KS,2012,-0.29600000000000004,0.46299999999999997,0.8252224027506547,0.7113793230440059,1.5366017257946607,-0.24426583121419385
Dakota County,NE,2012,-0.027999999999999997,0.4174,0.894843260948053,0.6409944255401884,1.5358376864882413,-0.025055611306545482
Oneida County,NY,2004,-0.1216,0.5474,0.6947012340413575,0.8403035788177989,1.5350048128591565,-0.08447567005942908
McPherson County,SD,2008,-0.3447,0.7124,0.4414071978252426,1.093576391008484,1.5349835888337264,-0.15215306109036114
Ritchie County,WV,2008,-0.4637,0.4765,0.8033419242941087,0.731088686132745,1.5344306104268537,-0.3725096502951782
Danville County,VA,2016,0.1983,0.5802,0.6440991723332412,0.8903253776084943,1.5344245499417355,0.12772486587368173
Muskogee County,OK,2008,-0.1503,0.5127,0.7476634624682537,0.7866045760396401,1.5342680385078937,-0.11237381840897852
Shenandoah County,VA,2008,-0.2649,0.6361,0.5582738296995643,0.9758750412216718,1.534148870921236,-0.1478867374874146
Clatsop County,OR,2016,0.0567,0.6387,0.5539051274977265,0.9792313608842302,1.5331364883819567,0.031406420729121094
Boone County,AR,2012,-0.48,0.5348,0.7128865227495722,0.8194814005257052,1.5323679232752774,-0.34218553091979464
Goodhue County,MN,2008,-0.0138,0.7563,0.37330004855673016,1.1587574912780811,1.5320575398348113,-0.005151540670082876
Routt County,CO,2016,0.1695,0.7061,0.4502842845453895,1.081703195405671,1.5319874799510607,0.07632318623044353
Richland County,MT,2004,-0.4619,0.6312,0.5646721660178737,0.9664710731843466,1.5311432392022202,-0.2608220734836559
Allamakee County,IA,2012,0.0417,0.6328,0.5620570586026566,0.9687555665798712,1.5308126251825278,0.023437779343730782
Jackson County,OH,2012,-0.2043,0.5373,0.7082266403520316,0.8224092425953938,1.5306358829474256,-0.14469070262392006
Pierce County,ND,2012,-0.3696,0.6228,0.5771183309410889,0.9529671908943833,1.5300855218354723,-0.21330293511582643
Hamilton County,FL,2012,-0.1679,0.4539,0.8354793371519172,0.6943112553455061,1.5297905924974233,-0.1402769807078069
Graham County,AZ,2008,-0.4072,0.4953,0.771089835573651,0.756844245543434,1.527934081117085,-0.31398778104559066
Dillon County,SC,2008,0.1143,0.6199,0.5803495627669102,0.9463478468210542,1.5266974095879644,0.06633395502425783
Marlboro County,SC,2008,0.0608,0.2419,1.1566081830641461,0.3690312241609716,1.5256394072251176,0.07032177753030008
Caroline County,VA,2012,0.0824,0.6185,0.5820237954602039,0.9434562877728215,1.5254800832330255,0.0479587607459208
Menominee County,WI,2016,0.5739,0.4235,0.8791489237791617,0.6458538044305272,1.525002728209689,0.5045435673568608
Midland County,MI,2012,-0.1541,0.6485,0.5354750236233123,0.9880749897443089,1.5235500133676212,-0.08251670114035242
Putnam County,FL,2004,-0.1905,0.5787,0.641808087163929,0.8816570667374096,1.5234651539013386,-0.12226444060472848
Acadia County,LA,2012,-0.4983,0.5929,0.6199162686137766,0.9028249792820304,1.5227412478958071,-0.3089042766502449
Orange County,NY,2016,-0.055,0.539,0.7018693930306109,0.8207480423217066,1.5226174353523176,-0.0386028166166836
Berkshire  County,MA,2012,0.5335,0.6122,0.5903857502646725,0.932035185456918,1.5224209357215905,0.3149707977662028
Ottawa County,OH,2008,0.062,0.7183,0.4286877721753745,1.0932343816398091,1.5219221538151837,0.02657864187487322
Pottawatomie County,OK,2008,-0.3835,0.4992,0.7618669081477867,0.7593813051538684,1.5212482133016552,-0.2921759592746762
Laurel County,KY,2004,-0.5175,0.5207,0.7288984273196154,0.7919669408932662,1.5208653682128817,-0.37720493613790096
Wagoner County,OK,2012,-0.4569,0.5162,0.7355499768645862,0.784756224387247,1.5203062012518331,-0.33607278442942945
Crittenden County,AR,2016,0.0906,0.4555,0.8277421890195599,0.6925492184642829,1.5202914074838427,0.07499344232517212
Dawson County,MT,2004,-0.31,0.6618,0.5139705730420933,1.005955499572565,1.5199260726146582,-0.1593308776430489
Jefferson County,TX,2012,0.0161,0.4635,0.8152384619224294,0.7042737734986445,1.519512235421074,0.013125339236951113
Platte County,MO,2016,-0.1197,0.6594,0.5174054476114954,1.001640479348832,1.5190459269603276,-0.061933432079096004
Polk County,GA,2016,-0.5749,0.4552,0.8273435097461163,0.6913231237824311,1.5186666335285472,-0.4756397837530422
O'Brien County,IA,2012,-0.4491,0.6756,0.4924810170455791,1.0256179137961974,1.5180989308417765,-0.22117322475516957
Bolivar County,MS,2016,0.3223,0.5626,0.6638648791232261,0.8537787783979419,1.517643657521168,0.21396365054141575
Peoria County,IL,2016,0.0307,0.5606,0.666775016238047,0.850642496201245,1.5174175124392921,0.020469992998508046
Chester County,SC,2012,0.1058,0.5747,0.6443571225830715,0.8707675701204681,1.5151246927035396,0.06817298356928897
Carter County,TN,2008,-0.4715,0.4643,0.8116963941030849,0.7033883525030874,1.5150847466061723,-0.3827148498196045
Green County,WI,2012,0.1733,0.6842,0.47800351314033246,1.0356564118521534,1.5136599249924858,0.08283800882721962
Scotland County,NC,2016,0.0763,0.5107,0.7405132802661722,0.7728639166389843,1.5133771969051566,0.056501163284308945
Pitkin County,CO,2004,0.3836,0.8286,0.25928467538021327,1.253886601525211,1.5131712769054244,0.09946160147584981
Miner County,SD,2008,0.023,0.6411,0.5424138899402079,0.9687098503624241,1.511123740302632,0.01247551946862478
Wells County,ND,2012,-0.4124,0.6890000000000001,0.46992046052367664,1.0409131988694849,1.5108336593931615,-0.19379519791996425
Hamblen County,TN,2004,-0.3275,0.5187,0.7271360851189037,0.783517919451704,1.5106540045706076,-0.23813706787644098
Hopkins County,KY,2008,-0.2487,0.5489,0.6805734708362657,0.8280553083725362,1.508628779208802,-0.1692586221969793
Natchitoches Parish,LA,2004,-0.1098,0.5847,0.6263896907796995,0.8820090873739217,1.5083987781536212,-0.068777588047611
Leake County,MS,2012,-0.0873,0.5428,0.6892694218665699,0.8182512510410198,1.5075206729075898,-0.060173220528951556
Wagoner County,OK,2004,-0.3514,0.5801,0.6328849397005387,0.8742493360367778,1.5071342757373165,-0.2223957678107693
Clinton County,OH,2008,-0.3031,0.6071,0.5921350556413115,0.9148593236619063,1.506994379303218,-0.17947613536488152
Tift County,GA,2016,-0.3695,0.4598,0.8125120185936915,0.6915670627816487,1.5040790813753402,-0.300223190870369
Lauderdale County,AL,2016,-0.4541,0.5366,0.6967362930066653,0.8066817617050924,1.5034180547117577,-0.31638795065432673
Madison County,OH,2008,-0.2334,0.5504,0.6755884236272538,0.8271408772439736,1.5027293008712275,-0.15768233807460103
Creek County,OK,2008,-0.4164,0.5613,0.6591286510658311,0.8434775397814372,1.5026061908472683,-0.27446117030381206
Muskingum County,OH,2016,-0.34299999999999997,0.5647,0.6538868009336454,0.84839016927385,1.5022769702074954,-0.22428317272024034
Harvey County,KS,2016,-0.2405,0.5501,0.6757901935682717,0.8263383579583442,1.502128551526616,-0.16252754155316934
Limestone County,AL,2004,-0.3638,0.5301,0.7056454955500394,0.7960279175898765,1.5016734131399159,-0.25671383128110437
Cassia County,ID,2008,-0.6347,0.6093,0.5866473861901011,0.9149739066234632,1.5016212928135644,-0.3723450960148572
Tippah County,MS,2012,-0.4801,0.5559,0.6668615617133816,0.8347383351374715,1.501599896850853,-0.32016023577859454
McKenzie County,ND,2004,-0.3802,0.6639,0.5046205232580127,0.996968444376703,1.5015889676347156,-0.1918567229426964
Fresno County,CA,2016,0.0602,0.4078,0.889213505699454,0.6123237636987471,1.5015372693982012,0.053530653043107126
Kingsbury County,SD,2012,-0.1377,0.6471,0.5297220921869624,0.9715296880616019,1.5012517802485643,-0.07294273209414472
McCracken County,KY,2012,-0.3246,0.5973,0.6045559489598754,0.896591689158891,1.5011476381187665,-0.19623886103237556
Union County,SC,2008,-0.1117,0.6371,0.5444480159209747,0.9557993345958191,1.500247350516794,-0.06081484337837287
Camden County,MO,2012,-0.3922,0.6187,0.5715949041830313,0.9274514899461552,1.4990463941291865,-0.22417952142058487
Phelps County,MO,2012,-0.3334,0.5144,0.727132078876704,0.7703555732525729,1.4974876521292768,-0.24242583509749308
Custer County,SD,2016,-0.4601,0.6626,0.5047849753182573,0.9914893559354024,1.4962743312536597,-0.23225156714393017
Sanpete County,UT,2016,-0.5523,0.4714,0.7909094826157052,0.7052050682057379,1.496114550821443,-0.436819307248654
Cedar County,IA,2008,0.0964,0.7044,0.44188014957497146,1.053211256631837,1.4950914062068086,0.04259724641902725
Ware County,GA,2008,-0.3445,0.4733,0.7875071637035435,0.7075540158146895,1.495061179518233,-0.2712962178958707
Nueces County,TX,2004,-0.1427,0.4747,0.7849370980431145,0.7094525908405416,1.494389688883656,-0.11201052389075243
Grenada County,MS,2012,-0.0616,0.6913,0.46100073266376507,1.0324922554324791,1.4934929880962442,-0.02839764513208793
Independence County,AR,2012,-0.4394,0.4423,0.8323664956415013,0.660068281613746,1.4924347772552473,-0.3657418381848757
Adams County,MS,2016,0.1361,0.5727,0.637493095386542,0.8545199058097456,1.4920130011962875,0.08676281028210836
Hardin County,OH,2012,-0.2302,0.5128,0.7268173595781137,0.7651031971922233,1.491920556770337,-0.16731335617488174
Fredericksburg County,VA,2012,0.2685,0.5298,0.7013725362295903,0.7903830620610724,1.4917555982906627,0.188318525977645
Preble County,OH,2008,-0.3125,0.6673,0.4963129602025975,0.9952797469851,1.4915927071876975,-0.15509780006331172
Jefferson County,FL,2012,0.0175,0.6719,0.48922042143256234,1.0017553536534793,1.4909757750860417,0.008561357375069842
Marion County,SC,2012,0.3019,0.6075,0.5851253450639446,0.9057626713281969,1.4908880163921416,0.1766493416748049
Iosco County,MI,2004,-0.0531,0.6635,0.5015486762143092,0.9888359739664437,1.490384650180753,-0.02663223470697982
Geary County,KS,2016,-0.217,0.2719,1.0846969669871362,0.4051558565257935,1.4898528235129298,-0.23537924183620856
Wise County,VA,2016,-0.6189,0.4788,0.7760027103252916,0.7127773865194085,1.4887800968447,-0.48026807742032296
Crawford County,KS,2004,-0.0611,0.5612,0.6530067438875229,0.8351189705354091,1.4881257144229318,-0.039898712051527646
Calhoun County,FL,2012,-0.43700000000000006,0.5327,0.6948236621760194,0.7920528582659159,1.4868765204419354,-0.3036379403709205
Bladen County,NC,2016,-0.0939,0.5933,0.6046739014657533,0.8821236130679159,1.4867975145336692,-0.05677887934763423
Cass County,IA,2012,-0.1886,0.6781,0.4779510806561492,1.0066172277484815,1.4845683084046308,-0.09014157381174974
Elbert County,CO,2012,-0.47,0.7931,0.30711176896357706,1.1771372425968087,1.484249011560386,-0.1443425314128812
Harrisonburg City,VA,2004,-0.1305,0.3374,0.9832112124552457,0.5006841954469695,1.483895407902215,-0.12830906322540955
Highland County,OH,2008,-0.2633,0.6129,0.5743165057476635,0.9092199421796082,1.4835364479272717,-0.15121753596335977
Cheboygan County,MI,2004,-0.1337,0.6614,0.5018310797482136,0.980434468832786,1.4822655485809997,-0.06709481536233616
Teller County,CO,2016,-0.4252,0.7537,0.3650535594390654,1.117125765368191,1.4821793248072563,-0.15522077347349061
Campbell County,KY,2016,-0.2446,0.5867,0.6125499243159989,0.8694963329523426,1.4820462572683415,-0.14982971148769333
Pike County,KY,2012,-0.5053,0.4682,0.7880063973554184,0.6936545829910494,1.4816609803464678,-0.39817963258369293
Lyon County,KS,2016,-0.1616,0.4509,0.8129259884619089,0.6674927107442058,1.4804186992061148,-0.13136883973544447
Dunklin County,MO,2004,-0.1558,0.5089,0.7265594856439322,0.7529317637437164,1.4794912493876486,-0.11319796786332464
Gloucester County,VA,2008,-0.2691,0.6599,0.5029896430538586,0.9758242752100595,1.4788139182639182,-0.13535451294579337
Carlton County,MN,2012,0.2605,0.6774,0.47679060130157824,1.0012656937687545,1.4780562950703329,0.12420395163906113
McLeod County,MN,2012,-0.221,0.6818,0.470164738064445,1.0076200052338742,1.477784743298319,-0.10390640711224235
San Joaquin County,CA,2008,0.1068,0.5479999999999999,0.6678497486312002,0.8097113992864645,1.4775611479176647,0.07132635315381218
Izard County,AR,2004,-0.045,0.5277,0.6978192475709318,0.7795650044553851,1.477384252026317,-0.03140186614069193
Cumberland County,TN,2004,-0.2884,0.5617,0.6474783129513298,0.8298240461546701,1.477302359106,-0.18673274545516352
Ritchie County,WV,2004,-0.4806,0.5198,0.7093024832113254,0.7678771398894219,1.4771796231007472,-0.340890773431363
Lawrence County,IN,2012,-0.327,0.5041,0.7323100293114866,0.744517279615194,1.4768273089266806,-0.23946537958485611
Brule County,SD,2012,-0.2837,0.6005,0.5896976595864708,0.886222825114475,1.475920484700946,-0.16729722602468178
Hot Springs County,WY,2004,-0.4794,0.6721,0.4839581192359349,0.9919141617397674,1.4758722809757023,-0.2320095223617072
Colfax County,NM,2008,0.1073,0.6432,0.5260142914818507,0.9483409310421167,1.4743552225239673,0.05644133347600259
Howard County,IN,2004,-0.2895,0.5915,0.6019289183722821,0.8716949807174251,1.4736238990897073,-0.17425842186877566
Dickinson County,MI,2004,-0.1538,0.6492,0.5168690679286257,0.9565713702178595,1.4734404381464854,-0.07949446264742263
Baxter County,AR,2016,-0.5319,0.5826,0.6148805529782873,0.8581323879240856,1.473012940902373,-0.327054966129151
Nassau County,FL,2004,-0.4645,0.6328,0.5407561197433434,0.9320407237330258,1.4727968434763692,-0.251181217620783
Wise County,VA,2004,-0.1766,0.4411,0.8231102915720668,0.6496638445364485,1.4727741361085154,-0.145361277491627
McHenry County,ND,2004,-0.2532,0.6912,0.45480819692782254,1.0179040597908409,1.4727122567186635,-0.11515743546212466
Sibley County,MN,2004,-0.1963,0.735,0.3901502213509889,1.0821019223722996,1.4722521437232885,-0.07658648845119913
Sierra County,NM,2008,-0.1212,0.5535,0.65733217729658,0.8147948005585857,1.4721269778551656,-0.0796686598883455
Payne County,OK,2016,-0.2832,0.4226,0.8496977475740117,0.6219049112174269,1.4716026587914386,-0.24063440211296014
Sanborn County,SD,2008,-0.14,0.6524,0.5113960868497854,0.9599612392343563,1.4713573260841417,-0.07159545215896997
Adams County,MS,2004,0.0922,0.6587,0.5020859702701954,0.9690916980760977,1.4711776683462932,0.04629232645891202
Dickey County,ND,2004,-0.35700000000000004,0.6923,0.45264244360911865,1.0182650186772915,1.4709074622864102,-0.16159335236845537
Montgomery County,KS,2012,-0.4131,0.4726,0.7756889093679684,0.6949800986811503,1.4706690080491187,-0.32043708845990776
Orange County,NY,2008,0.0413,0.6005,0.586776497113611,0.8820218537041663,1.4687983508177773,0.02423386933079214
Gladwin County,MI,2004,-0.0323,0.6359,0.5346604905646064,0.9338378857385512,1.4684983763031576,-0.017269533845236787
Fulton County,OH,2008,-0.0814,0.7095,0.42636567391795754,1.0412952042902393,1.4676608782081968,-0.034706165856921746
Roane County,TN,2004,-0.2469,0.5583,0.6483208808367514,0.8193270545821251,1.4676479354188765,-0.16007042547859393
Stillwater County,MT,2004,-0.4901,0.6442,0.5220469329851379,0.9451584566679786,1.4672053896531165,-0.25585520185601607
Marshall County,AL,2016,-0.6885,0.4916,0.7453719068749317,0.720778572963366,1.4661504798382978,-0.5131885578833905
Geary County,KS,2012,-0.1326,0.2995,1.02693845941868,0.4390850345617803,1.4660234939804602,-0.13617203971891695
Charlottesville City,VA,2004,0.4476,0.4784,0.7646441769994744,0.7013210171945311,1.4659651941940055,0.3422547336249647
Creek County,OK,2012,-0.4541,0.4874,0.7513047287117528,0.7142701210710177,1.4655748497827705,-0.34116747730800695
Gordon County,GA,2012,-0.5760000000000001,0.4114,0.8616743881015391,0.6023399826696918,1.4640143707712308,-0.4963244475464866
Newton County,MS,2012,-0.3145,0.6085,0.5729489445672955,0.8905758077956198,1.4635247523629153,-0.18019244306641444
Itawamba County,MS,2008,-0.5606,0.5688,0.6309617262560305,0.8322773247579216,1.4632390510139521,-0.3537171437391307
Henderson County,KY,2008,0.0265,0.581,0.6130382591031738,0.8500106718827238,1.4630489309858976,0.016245513866234105
Dickinson County,IA,2008,-0.0542,0.7379,0.3834713307902156,1.0794734307496094,1.4629447615398252,-0.020784146128829686
Steele County,MN,2012,-0.0626,0.7105,0.4232949022148878,1.0386312175978334,1.4619261198127214,-0.026498260878651977
Callaway County,MO,2012,-0.3112,0.5261,0.6919971916355007,0.7680806524959484,1.460077844131449,-0.2153495260369678
Limestone County,AL,2016,-0.4864,0.5636,0.6366510025206491,0.822376594715876,1.4590275972365252,-0.30966704762604375
Tipton County,TN,2004,-0.3137,0.5217,0.6976813161243709,0.7610143355119,1.458695651636271,-0.21886262886821514
Pottawatomie County,OK,2012,-0.3866,0.4395,0.8174145120704359,0.6410761697810566,1.4584906818514927,-0.3160124503664305
Noble County,IN,2012,-0.335,0.4649,0.7804307600308792,0.6779815160144405,1.4584122760453198,-0.26144430461034457
Greene County,AR,2016,-0.5239,0.4347,0.8244426817099254,0.6338527200086841,1.4582954017186096,-0.43192552094782993
Stoddard County,MO,2004,-0.3996,0.586,0.603725280802639,0.8544876023920295,1.4582128831946684,-0.24124862220873455
Roscommon County,MI,2004,-0.0386,0.6957,0.4434441491134679,1.0137580858335113,1.4572022349469793,-0.017116944155779863
Finney County,KS,2016,-0.3236,0.3797,0.9035731467111221,0.5530329134314063,1.4566060601425284,-0.29239627027571913
Clayton County,IA,2008,0.1718,0.6728,0.4763151994555364,0.9795464030898688,1.4558616025454052,0.08183095126646116
Clay County,WV,2008,-0.1023,0.4265,0.8347150408641747,0.6208074278864534,1.455522468750628,-0.08539134868040507
Dougherty County,GA,2004,0.18100000000000002,0.4922,0.7389952319246997,0.716208144906839,1.4552033768315387,0.13375813697837066
